iter,acc,nmi,ari,f1_macro,f1_micro,precision_macro,precision_micro,acc_unconf,nmi_unconf,acc_conf,nmi_conf,nb_unconf,nb_conf,loss_recons,loss_clus,loss,nb_l,nb_f_l,nb_t_l,nb_added_link_unconf_unconf,nb_false_added_link_unconf_unconf,nb_true_added_link_unconf_unconf,nb_deleted_link_unconf_unconf,nb_false_deleted_link_unconf_unconf,nb_true_deleted_link_unconf_unconf
54,0.7138109305760709,0.5031324462829134,0.48203813377817245,0.6946734123145191,0.7138109305760709,0.7296502765970321,0.7138109305760709,0.8498705780845557,0.740921190837006,0.6120077469335055,0.30734536745276486,1159,1549,12.578023,4.065789,16.643812,0,0,0,0,0,0,0,0,0
55,0.7182422451994092,0.5030410191473135,0.4842934325887936,0.6991883071695894,0.7182422451994092,0.7301701368853167,0.7182422451994092,0.8515962036238136,0.7479435259615322,0.618463524854745,0.3060950654797463,1159,1549,12.5943165,3.9276218,16.521938,0,0,0,0,0,0,0,0,0
56,0.7175036927621861,0.5032463781851221,0.48646369826685004,0.6975867310021505,0.7175036927621861,0.732587957578688,0.7175036927621861,0.8498705780845557,0.7433334105786086,0.618463524854745,0.3080801693086205,1159,1549,12.62331,3.7624922,16.385803,0,0,0,0,0,0,0,0,0
57,0.723781388478582,0.5140439976134641,0.49268421664436735,0.7051918561962339,0.7237813884785819,0.7385839250422327,0.723781388478582,0.8498705780845557,0.7433334105786086,0.6294383473208521,0.3256425068569144,1159,1549,12.619211,3.633339,16.25255,0,0,0,0,0,0,0,0,0
58,0.7267355982274741,0.5200557762861026,0.4985694926205597,0.7080244652143353,0.7267355982274741,0.741862561637357,0.7267355982274741,0.8515962036238136,0.7454964518006435,0.6333118140735958,0.33312312684380657,1159,1549,12.638095,3.5180578,16.156153,0,0,0,0,0,0,0,0,0
59,0.7219350073855244,0.5089807050954447,0.48789642838001546,0.7032353456682617,0.7219350073855244,0.7390763893027,0.7219350073855244,0.8507333908541846,0.7451981046985793,0.6255648805681084,0.3158876555063629,1159,1549,12.655512,3.413642,16.069153,0,0,0,0,0,0,0,0,0
60,0.731536189069424,0.5215287286189997,0.5035009202092774,0.712728690675907,0.7315361890694239,0.7464300169335791,0.731536189069424,0.8576807228915663,0.7588593013573025,0.6101449275362318,0.2840637674931646,1328,1380,12.663664,4.0438566,16.70752,0,0,0,0,0,0,0,0,0
61,0.7267355982274741,0.5161957938141276,0.4951659153797827,0.7084077427800443,0.7267355982274741,0.7439164340462595,0.7267355982274741,0.8554216867469879,0.753542664922851,0.6028985507246377,0.27794509359016795,1328,1380,12.636667,4.023798,16.660465,0,0,0,0,0,0,0,0,0
62,0.7271048744460856,0.5202433725527938,0.5012822592236006,0.7091773476312782,0.7271048744460856,0.7432875428975013,0.7271048744460856,0.8561746987951807,0.7560809708488485,0.6028985507246377,0.2850697646591344,1328,1380,12.631622,3.9138727,16.545494,0,0,0,0,0,0,0,0,0
63,0.7282127031019202,0.520764341606449,0.5005020511468209,0.7100100464215121,0.7282127031019202,0.747299742916627,0.7282127031019202,0.8554216867469879,0.7533394649706417,0.6057971014492753,0.2862972606266473,1328,1380,12.630962,3.8030863,16.434048,0,0,0,0,0,0,0,0,0
64,0.7259970457902511,0.5188492406270192,0.5015201158545886,0.7068864133095969,0.7259970457902513,0.7414787373046507,0.7259970457902511,0.8561746987951807,0.7543371614950206,0.6007246376811595,0.28351562834467914,1328,1380,12.631694,3.7097092,16.341404,0,0,0,0,0,0,0,0,0
65,0.73301329394387,0.5254331214120518,0.5103715084082224,0.7141146292735234,0.73301329394387,0.7483448318230422,0.73301329394387,0.8561746987951807,0.7527944884122132,0.6144927536231884,0.29561686353451766,1328,1380,12.689667,3.5924902,16.282158,0,0,0,0,0,0,0,0,0
66,0.7326440177252584,0.5262374765563637,0.509289166318333,0.7143765969052903,0.7326440177252584,0.748580265302594,0.7326440177252584,0.8569277108433735,0.7551134588850262,0.6130434782608696,0.2939116633174663,1328,1380,12.648867,3.5032015,16.15207,0,0,0,0,0,0,0,0,0
67,0.73301329394387,0.5260015441379574,0.5091157583580773,0.7142513472444457,0.73301329394387,0.7471742685815432,0.73301329394387,0.8569277108433735,0.7574630163968575,0.613768115942029,0.29532253579733475,1328,1380,12.637837,3.4450712,16.082909,0,0,0,0,0,0,0,0,0
68,0.7289512555391433,0.5208848207580856,0.5053891183489544,0.7094620912470556,0.7289512555391434,0.7430308822385762,0.7289512555391433,0.8569277108433735,0.7564209251184708,0.6057971014492753,0.28514214368859875,1328,1380,12.656574,3.383337,16.039911,0,0,0,0,0,0,0,0,0
69,0.7282127031019202,0.5199666423912321,0.5021468043280928,0.7105719819103464,0.7282127031019202,0.7465115235237295,0.7282127031019202,0.8561746987951807,0.75498945265168,0.605072463768116,0.2866226114714536,1328,1380,12.605696,3.3547878,15.960484,0,0,0,0,0,0,0,0,0
