iter,acc,nmi,ari,f1_macro,f1_micro,precision_macro,precision_micro,acc_unconf,nmi_unconf,acc_conf,nmi_conf,nb_unconf,nb_conf,loss_recons,loss_clus,loss,nb_l,nb_f_l,nb_t_l,nb_added_link_unconf_unconf,nb_false_added_link_unconf_unconf,nb_true_added_link_unconf_unconf,nb_deleted_link_unconf_unconf,nb_false_deleted_link_unconf_unconf,nb_true_deleted_link_unconf_unconf
85,0.5112781954887218,0.27249068871430204,0.21085471875764183,0.480134533488192,0.5112781954887218,0.522797418630752,0.5112781954887218,0.5159574468085106,0.2762415695272017,0.5217391304347826,0.37537492524915533,376,23,2.6238549,51.184326,53.80818,0,0,0,0,0,0,0,0,0
86,0.5238095238095238,0.27065355773447874,0.2130652911185989,0.5035968632866443,0.5238095238095238,0.5390507377295995,0.5238095238095238,0.526595744680851,0.2763549635013692,0.4782608695652174,0.2858869735629647,376,23,2.6632376,51.243694,53.906933,0,0,0,0,0,0,0,0,0
87,0.543859649122807,0.30210228927700206,0.23099406915276136,0.5245226899914007,0.543859649122807,0.5690287531226269,0.543859649122807,0.5452127659574468,0.3075733769350047,0.5217391304347826,0.2744979955278798,376,23,2.5982745,51.227276,53.82555,0,0,0,0,0,0,0,0,0
88,0.5162907268170426,0.3011658662415872,0.23067102666633418,0.496906851318616,0.5162907268170426,0.5150618634353037,0.5162907268170426,0.523936170212766,0.3076864221712262,0.5217391304347826,0.3931848886075992,376,23,2.625863,51.76702,54.392883,0,0,0,0,0,0,0,0,0
89,0.5288220551378446,0.31113775591317466,0.23869528509064972,0.5099134496324754,0.5288220551378446,0.5328955737733828,0.5288220551378446,0.5301837270341208,0.31252911072643735,0.6111111111111112,0.3917628665703271,381,18,2.5815587,51.160137,53.741695,0,0,0,0,0,0,0,0,0
90,0.506265664160401,0.2961717787077625,0.22473240715382636,0.482489090091704,0.506265664160401,0.4982491129638772,0.506265664160401,0.5065616797900262,0.29650853215347456,0.5,0.35498575254376813,381,18,2.629318,51.84317,54.47249,0,0,0,0,0,0,0,0,0
91,0.5338345864661654,0.29938800414883165,0.23576157826115474,0.5110115219723982,0.5338345864661654,0.5372869699770045,0.5338345864661654,0.5485564304461942,0.31248656698158467,0.5,0.3287373035609826,381,18,2.6238575,51.234,53.857857,0,0,0,0,0,0,0,0,0
92,0.5162907268170426,0.30590448299327255,0.2452041368296591,0.4759195799659453,0.5162907268170426,0.4893410852713178,0.5162907268170426,0.5223097112860893,0.3113704636676985,0.6111111111111112,0.3682558419074511,381,18,2.6103616,51.213882,53.824245,0,0,0,0,0,0,0,0,0
93,0.5513784461152882,0.29728710077171117,0.23860236570141383,0.5225715665393263,0.5513784461152882,0.5750841750841751,0.5513784461152882,0.5590551181102362,0.306027252035598,0.5,0.30862013036579466,381,18,2.5952923,50.91202,53.507313,0,0,0,0,0,0,0,0,0
94,0.543859649122807,0.280896449128841,0.22964636672659916,0.5193775618103896,0.543859649122807,0.5623162554696046,0.543859649122807,0.5485564304461942,0.284785208785716,0.5,0.31778491675028037,381,18,2.593565,51.512714,54.106277,0,0,0,0,0,0,0,0,0
95,0.5488721804511278,0.30104699303227056,0.2388265329789498,0.5316348454368447,0.5488721804511278,0.5718981512889775,0.5488721804511278,0.5564304461942258,0.30609307201706654,0.4444444444444444,0.3033096082076868,381,18,2.6547172,50.638744,53.29346,0,0,0,0,0,0,0,0,0
96,0.556390977443609,0.3065337877020495,0.2372287471557779,0.5394087338370487,0.556390977443609,0.5879826051137814,0.556390977443609,0.5538057742782152,0.30512750612651024,0.6666666666666666,0.4767824672484931,381,18,2.5956898,50.146107,52.7418,0,0,0,0,0,0,0,0,0
97,0.5012531328320802,0.2986220377720132,0.2394804586802051,0.4687526009155223,0.5012531328320802,0.47519748769748765,0.5012531328320802,0.5039370078740157,0.3119424068810706,0.5,0.231623371732316,381,18,2.5967102,51.580276,54.176987,0,0,0,0,0,0,0,0,0
98,0.5338345864661654,0.31137036303327287,0.22930324309151684,0.5181446616097836,0.5338345864661654,0.5521707978103327,0.5338345864661654,0.5406824146981627,0.3174331578827241,0.6111111111111112,0.387237186636188,381,18,2.6160045,50.941185,53.55719,0,0,0,0,0,0,0,0,0
99,0.506265664160401,0.2597074352346979,0.19028741744988165,0.4869679889076441,0.506265664160401,0.5368841872489978,0.506265664160401,0.5091863517060368,0.2616714085313596,0.6111111111111112,0.4000940396412546,381,18,2.6137078,50.94424,53.55795,0,0,0,0,0,0,0,0,0
100,0.5112781954887218,0.2888096563279972,0.2270253776475787,0.4822974603977894,0.5112781954887218,0.5009505902307759,0.5112781954887218,0.5117493472584856,0.29087607168281776,0.8125,0.6312355921682214,383,16,2.634211,50.07312,52.707333,0,0,0,0,0,0,0,0,0
101,0.506265664160401,0.2950669726852919,0.22652321888633747,0.4736196820180285,0.506265664160401,0.4922947312635202,0.506265664160401,0.5039164490861618,0.29110065237032673,0.625,0.5176426676798884,383,16,2.6551611,50.15172,52.80688,0,0,0,0,0,0,0,0,0
102,0.5388471177944862,0.3318044421877025,0.26961055604968576,0.5039222477439014,0.5388471177944862,0.5206731374122202,0.5388471177944862,0.5326370757180157,0.32853727121740944,0.6875,0.5764230104523553,383,16,2.5427752,50.50746,53.050236,0,0,0,0,0,0,0,0,0
103,0.506265664160401,0.27765364640307383,0.20841156463110577,0.49628438064161795,0.506265664160401,0.5533037450212153,0.506265664160401,0.5169712793733682,0.27790470102078974,0.625,0.4096480832152789,383,16,2.6146877,50.390827,53.005516,0,0,0,0,0,0,0,0,0
104,0.5037593984962406,0.24375040389709882,0.1822895451401747,0.4835259483166373,0.5037593984962406,0.5349706459766799,0.5037593984962406,0.5013054830287206,0.2451549397104294,0.75,0.5509965987545601,383,16,2.5921736,50.12272,52.714893,0,0,0,0,0,0,0,0,0
105,0.5388471177944862,0.2924148096357675,0.23050332412959013,0.5098955193891903,0.5388471177944862,0.5539068149363473,0.5388471177944862,0.5404699738903395,0.2943387239183132,0.5,0.32447927404921634,383,16,2.6290097,50.158356,52.787365,0,0,0,0,0,0,0,0,0
106,0.5413533834586466,0.3167769740756425,0.2537449004822728,0.5019853838207692,0.5413533834586466,0.5342965515010352,0.5413533834586466,0.5430809399477807,0.3236400404194315,0.6875,0.5021870015682672,383,16,2.580701,51.10667,53.68737,0,0,0,0,0,0,0,0,0
107,0.531328320802005,0.30277479364752435,0.22953699330183344,0.5058503166458493,0.531328320802005,0.5381111943611943,0.531328320802005,0.5248041775456919,0.2990167405554617,0.6875,0.5764230104523553,383,16,2.6133978,50.499687,53.113087,0,0,0,0,0,0,0,0,0
108,0.543859649122807,0.312314636003384,0.24799593729861255,0.5221034820498787,0.543859649122807,0.5480812028122288,0.543859649122807,0.5430809399477807,0.31204096222330796,0.5625,0.45367884181297075,383,16,2.5849562,51.23846,53.823418,0,0,0,0,0,0,0,0,0
109,0.48872180451127817,0.26942046346001686,0.19933857103524083,0.47813499708229634,0.48872180451127817,0.5148250023681434,0.48872180451127817,0.5039164490861618,0.2752547926495782,0.625,0.30364886770596966,383,16,2.6104412,50.461967,53.07241,0,0,0,0,0,0,0,0,0
110,0.5388471177944862,0.30331342700011377,0.25023534516714274,0.5086975553427759,0.5388471177944862,0.5524040130617581,0.5388471177944862,0.5456919060052219,0.31111857235748347,0.625,0.3422326312744253,383,16,2.636682,51.09087,53.72755,0,0,0,0,0,0,0,0,0
111,0.5338345864661654,0.2812406448581325,0.21634654582416543,0.51488378827243,0.5338345864661654,0.5541119237857702,0.5338345864661654,0.5362694300518135,0.2836433046831302,0.46153846153846156,0.10941159497260725,386,13,2.6026027,50.272354,52.874958,0,0,0,0,0,0,0,0,0
112,0.518796992481203,0.27340900851706224,0.21111598245614846,0.49158704924670166,0.518796992481203,0.5287807716151224,0.518796992481203,0.5155440414507773,0.2752398017278549,0.6153846153846154,0.3379807377074745,386,13,2.626353,49.648464,52.27482,0,0,0,0,0,0,0,0,0
113,0.5538847117794486,0.2736402933779558,0.22741803699315025,0.534846084725189,0.5538847117794486,0.5783751557945106,0.5538847117794486,0.5595854922279793,0.27768234875021036,0.46153846153846156,0.1963180593661865,386,13,2.5986266,50.305927,52.904552,0,0,0,0,0,0,0,0,0
114,0.531328320802005,0.31412593610402256,0.24069906934860705,0.5202956686437004,0.531328320802005,0.5584968578164574,0.531328320802005,0.533678756476684,0.31861251875375546,0.46153846153846156,0.2875191100480392,386,13,2.640334,50.37842,53.018757,0,0,0,0,0,0,0,0,0
115,0.5112781954887218,0.3147801383449852,0.24286133438700078,0.4873175982826692,0.5112781954887218,0.4989265872279347,0.5112781954887218,0.5207253886010362,0.32165287726736774,0.6923076923076923,0.48886234888140606,386,13,2.629616,50.186497,52.816113,0,0,0,0,0,0,0,0,0
116,0.5388471177944862,0.29567579262251525,0.23931552144567797,0.5194052163447977,0.5388471177944862,0.5421390904648403,0.5388471177944862,0.5414507772020726,0.2992935399092786,0.46153846153846156,0.1717954685992852,386,13,2.5949757,51.164062,53.759037,0,0,0,0,0,0,0,0,0
117,0.5388471177944862,0.3070465753330658,0.24313093880019035,0.5104114857254569,0.5388471177944862,0.5407817502260563,0.5388471177944862,0.5440414507772021,0.31024533747529387,0.46153846153846156,0.15089837557705568,386,13,2.6097863,51.205864,53.81565,0,0,0,0,0,0,0,0,0
118,0.5413533834586466,0.308501742766661,0.24049292538981465,0.5048451015415597,0.5413533834586466,0.5508463394185387,0.5413533834586466,0.538860103626943,0.30934716131638323,0.6153846153846154,0.27303704637129117,386,13,2.648912,49.973225,52.622135,0,0,0,0,0,0,0,0,0
119,0.506265664160401,0.2783213058774851,0.21647406780843198,0.46630708373502805,0.506265664160401,0.5046178309916741,0.506265664160401,0.5103626943005182,0.2829818617640352,0.46153846153846156,0.16971805349084662,386,13,2.5829868,50.57799,53.16098,0,0,0,0,0,0,0,0,0
120,0.49373433583959897,0.2976278479550572,0.22286504000782692,0.4661932860462272,0.49373433583959897,0.4762578658158366,0.49373433583959897,0.5025906735751295,0.30404465861866387,0.46153846153846156,0.16694789053581272,386,13,2.5851316,51.41474,53.999874,0,0,0,0,0,0,0,0,0
121,0.5213032581453634,0.30353320419832025,0.24306465509129663,0.4845110596926835,0.5213032581453634,0.5097445936851777,0.5213032581453634,0.5233160621761658,0.30795666755193696,0.46153846153846156,0.045000488826404235,386,13,2.639564,50.698868,53.338432,0,0,0,0,0,0,0,0,0
122,0.5413533834586466,0.30529825216162093,0.25209383438082195,0.5104470894170228,0.5413533834586466,0.5361654066015121,0.5413533834586466,0.5440414507772021,0.3116276485341746,0.46153846153846156,0.16468188529798333,386,13,2.595799,50.994415,53.590214,0,0,0,0,0,0,0,0,0
123,0.49624060150375937,0.2733159377181531,0.20450578029176436,0.46202482465953987,0.49624060150375937,0.49183742337514713,0.49624060150375937,0.5025906735751295,0.2780108916616919,0.38461538461538464,0.11543365447480348,386,13,2.6090283,50.16847,52.777496,0,0,0,0,0,0,0,0,0
124,0.543859649122807,0.3138811214407669,0.24698315531540188,0.5178198175889746,0.543859649122807,0.5531908277265021,0.543859649122807,0.5492227979274611,0.3184844054887283,0.5384615384615384,0.23759279114750317,386,13,2.6449087,50.71979,53.3647,0,0,0,0,0,0,0,0,0
125,0.5463659147869674,0.29811179450470854,0.2339042153917172,0.5290356491069276,0.5463659147869674,0.5636152342266174,0.5463659147869674,0.5463917525773195,0.2989126257454949,0.5454545454545454,0.4249359236813874,388,11,2.640462,50.71238,53.35284,0,0,0,0,0,0,0,0,0
126,0.5137844611528822,0.2766668406303447,0.21438409069736378,0.494337766194079,0.5137844611528822,0.524967598653146,0.5137844611528822,0.5180412371134021,0.279084800935956,0.6363636363636364,0.5008748936745143,388,11,2.5986462,50.702835,53.301483,0,0,0,0,0,0,0,0,0
127,0.5213032581453634,0.27667445094900434,0.2162373131121379,0.49891584620381074,0.5213032581453634,0.5352146624472573,0.5213032581453634,0.5283505154639175,0.2806173536483409,0.45454545454545453,0.35300604420450105,388,11,2.6350791,51.509884,54.144962,0,0,0,0,0,0,0,0,0
128,0.5288220551378446,0.29074062241796766,0.2302743143004065,0.505250389313509,0.5288220551378446,0.5355658799146383,0.5288220551378446,0.5283505154639175,0.29170000200307133,0.5454545454545454,0.3869474418384422,388,11,2.6074412,50.750294,53.357735,0,0,0,0,0,0,0,0,0
129,0.5213032581453634,0.2984668549829118,0.23118725128896306,0.48903567908535384,0.5213032581453634,0.5214386854436899,0.5213032581453634,0.520618556701031,0.3029051590875767,0.5454545454545454,0.46789782490583753,388,11,2.5795834,50.186707,52.76629,0,0,0,0,0,0,0,0,0
130,0.5388471177944862,0.3078474938278207,0.25239627729978603,0.507378407776926,0.5388471177944862,0.5294736360438719,0.5388471177944862,0.5463917525773195,0.3096690184758149,0.6363636363636364,0.4727823209763446,388,11,2.606809,50.940052,53.54686,0,0,0,0,0,0,0,0,0
131,0.5388471177944862,0.30458645736396567,0.2378433969568406,0.5062245377982852,0.5388471177944862,0.5596006841260006,0.5388471177944862,0.5412371134020618,0.3044474086098285,0.45454545454545453,0.3664064606494478,388,11,2.57041,50.63911,53.209522,0,0,0,0,0,0,0,0,0
132,0.5288220551378446,0.2940507598752809,0.24016499984497547,0.503692850787765,0.5288220551378446,0.5340435509015136,0.5288220551378446,0.5335051546391752,0.29462748040449377,0.5454545454545454,0.3985415543684919,388,11,2.6293454,50.18114,52.810486,0,0,0,0,0,0,0,0,0
133,0.5388471177944862,0.32531240947805734,0.2646652558593195,0.5012174662255307,0.5388471177944862,0.5279402921112796,0.5388471177944862,0.5463917525773195,0.3286599907535748,0.45454545454545453,0.44573012878024937,388,11,2.6089878,52.042324,54.651314,0,0,0,0,0,0,0,0,0
134,0.5288220551378446,0.3070848070213908,0.23016802882669443,0.5112823515913284,0.5288220551378446,0.5406830263335851,0.5288220551378446,0.5360824742268041,0.31159711745258384,0.45454545454545453,0.28630070511522987,388,11,2.6213882,50.315014,52.9364,0,0,0,0,0,0,0,0,0
135,0.5112781954887218,0.2935917848271127,0.21991663968168162,0.4794622961373053,0.5112781954887218,0.5199776378240234,0.5112781954887218,0.5154639175257731,0.2932297736667204,0.5454545454545454,0.3985415543684919,388,11,2.6223633,50.32941,52.951775,0,0,0,0,0,0,0,0,0
136,0.5288220551378446,0.29658049931012065,0.2317196336910509,0.5057638824197286,0.5288220551378446,0.5305613315349744,0.5288220551378446,0.5309278350515464,0.30069751979006865,0.45454545454545453,0.28630070511522987,388,11,2.5860846,50.825558,53.411644,0,0,0,0,0,0,0,0,0
137,0.5037593984962406,0.29165902298347474,0.22369555924383003,0.47341183356919897,0.5037593984962406,0.48840571344611894,0.5037593984962406,0.5051546391752577,0.29426430440926044,0.45454545454545453,0.44573012878024937,388,11,2.6215668,51.01865,53.640217,0,0,0,0,0,0,0,0,0
138,0.5087719298245614,0.2813144946445781,0.2100991932644337,0.4815209484334459,0.5087719298245614,0.5129798544740723,0.5087719298245614,0.5154639175257731,0.28439046819866287,0.45454545454545453,0.33835848393194295,388,11,2.6092005,50.038628,52.647827,0,0,0,0,0,0,0,0,0
139,0.506265664160401,0.25038446221427946,0.19448613262055542,0.48400384387440853,0.506265664160401,0.5238986544450898,0.506265664160401,0.5153846153846153,0.255337147148034,0.5555555555555556,0.3479473855498047,390,9,2.6421206,51.320843,53.962963,0,0,0,0,0,0,0,0,0
140,0.5213032581453634,0.2920784093126907,0.22022438700755956,0.4985613827496271,0.5213032581453634,0.527066239638914,0.5213032581453634,0.5282051282051282,0.29769171251880183,0.4444444444444444,0.1808576654456084,390,9,2.635615,51.284897,53.920513,0,0,0,0,0,0,0,0,0
141,0.518796992481203,0.29282739734217744,0.22238309773604226,0.48852655326190186,0.518796992481203,0.5312253833266765,0.518796992481203,0.5282051282051282,0.2968192767049724,0.5555555555555556,0.18910176012703675,390,9,2.5983272,50.771957,53.370285,0,0,0,0,0,0,0,0,0
142,0.543859649122807,0.2933708367069017,0.23154279543896547,0.5243241473479255,0.543859649122807,0.5681895730641134,0.543859649122807,0.5512820512820513,0.298099146101628,0.5555555555555556,0.2562016165512519,390,9,2.5822878,51.265404,53.84769,0,0,0,0,0,0,0,0,0
143,0.5162907268170426,0.28847162787913605,0.2320858694657846,0.4847936256035643,0.5162907268170426,0.5031804707310975,0.5162907268170426,0.5205128205128206,0.29158788923724527,0.4444444444444444,0.2902892117915997,390,9,2.6188858,51.670536,54.28942,0,0,0,0,0,0,0,0,0
144,0.5238095238095238,0.2821507970334022,0.21101242547978807,0.5044391626679302,0.5238095238095238,0.5409726848767489,0.5238095238095238,0.5307692307692308,0.28764232695157804,0.4444444444444444,0.1808576654456084,390,9,2.6468885,51.145206,53.792095,0,0,0,0,0,0,0,0,0
145,0.5288220551378446,0.27405352231728775,0.2135625148800244,0.5001303399793745,0.5288220551378446,0.5500518901254194,0.5288220551378446,0.5384615384615384,0.27832942539302785,0.5555555555555556,0.18910176012703675,390,9,2.6455173,50.262344,52.90786,0,0,0,0,0,0,0,0,0
146,0.5037593984962406,0.2792149797572453,0.2115031851518843,0.47883784805286456,0.5037593984962406,0.5155307709149589,0.5037593984962406,0.5128205128205128,0.28342885534134565,0.5555555555555556,0.18910176012703675,390,9,2.6226406,50.614708,53.23735,0,0,0,0,0,0,0,0,0
147,0.5037593984962406,0.27198229684063,0.2148966565039042,0.46802932432774735,0.5037593984962406,0.4970072866065232,0.5037593984962406,0.5102564102564102,0.27736524597074813,0.4444444444444444,0.203724087684392,390,9,2.6091805,51.026215,53.635395,0,0,0,0,0,0,0,0,0
148,0.5363408521303258,0.2970976924054491,0.2402940601385764,0.5037297898590791,0.5363408521303258,0.5359418117220982,0.5363408521303258,0.5461538461538461,0.308113235704809,0.6666666666666666,0.5226463654322856,390,9,2.5463057,50.96286,53.509167,0,0,0,0,0,0,0,0,0
149,0.543859649122807,0.3087348971385607,0.24626591837504402,0.5191555094959288,0.543859649122807,0.5501777847214835,0.543859649122807,0.5538461538461539,0.31516444084923,0.4444444444444444,0.1331086137533369,390,9,2.6765656,51.503372,54.17994,0,0,0,0,0,0,0,0,0
150,0.5388471177944862,0.2951573246183536,0.2272076280950449,0.5189910726711275,0.5388471177944862,0.5574481074481075,0.5388471177944862,0.5487179487179488,0.301052680624895,0.4444444444444444,0.1331086137533369,390,9,2.632262,51.17107,53.803333,0,0,0,0,0,0,0,0,0
151,0.5037593984962406,0.2826403253748294,0.21407440191080437,0.47837857303905607,0.5037593984962406,0.5074562832627348,0.5037593984962406,0.5102564102564102,0.28706286319726504,0.4444444444444444,0.203724087684392,390,9,2.561299,51.48082,54.042118,0,0,0,0,0,0,0,0,0
152,0.5413533834586466,0.2987388175846684,0.2345353729775453,0.5214143366823445,0.5413533834586466,0.5554516123307071,0.5413533834586466,0.5512820512820513,0.3042563487974467,0.5555555555555556,0.18910176012703675,390,9,2.6178932,50.86158,53.479473,0,0,0,0,0,0,0,0,0
153,0.49624060150375937,0.28783765391949245,0.22336296164493136,0.46124709082954307,0.49624060150375937,0.4782713153630768,0.49624060150375937,0.49746192893401014,0.28801350893130856,0.4,0.0,394,5,2.6258378,51.530827,54.156666,0,0,0,0,0,0,0,0,0
154,0.506265664160401,0.31064850947015743,0.23385777120892884,0.474863927758746,0.506265664160401,0.49170810729355036,0.506265664160401,0.5101522842639594,0.31227817546152886,0.6,0.39472833517573314,394,5,2.662041,50.706264,53.368305,0,0,0,0,0,0,0,0,0
155,0.5413533834586466,0.291947683935744,0.23073042161838145,0.5158547628794363,0.5413533834586466,0.5667408276501884,0.5413533834586466,0.5431472081218274,0.2936112115396955,0.6,0.2869418248409964,394,5,2.585361,49.34123,51.92659,0,0,0,0,0,0,0,0,0
156,0.5238095238095238,0.30527631399184113,0.2462946454467976,0.4958026022324693,0.5238095238095238,0.5159800522838054,0.5238095238095238,0.5279187817258884,0.309690529213252,0.4,0.13715115395349545,394,5,2.6221976,51.264103,53.8863,0,0,0,0,0,0,0,0,0
157,0.531328320802005,0.3073677908303474,0.23839546743421475,0.500350734264829,0.531328320802005,0.5349691116985061,0.531328320802005,0.5304568527918782,0.3079406448587605,0.6,0.4580652856440157,394,5,2.5967414,51.688324,54.285065,0,0,0,0,0,0,0,0,0
158,0.5037593984962406,0.27649483225463967,0.21362901091351447,0.4698452056270348,0.5037593984962406,0.49942677951625514,0.5037593984962406,0.5076142131979695,0.27828175320400056,0.6,0.39472833517573314,394,5,2.5952275,51.39911,53.994335,0,0,0,0,0,0,0,0,0
159,0.5162907268170426,0.2887541192707427,0.22658593164961383,0.4942445443944694,0.5162907268170426,0.5190689289745893,0.5162907268170426,0.5177664974619289,0.29040959595083166,0.6,0.2869418248409964,394,5,2.6018777,50.191326,52.793205,0,0,0,0,0,0,0,0,0
160,0.5238095238095238,0.2892300119824542,0.22604488399482436,0.49547008345519195,0.5238095238095238,0.5318989501143694,0.5238095238095238,0.5228426395939086,0.28908947425851933,0.6,0.4580652856440157,394,5,2.5896544,50.159214,52.748867,0,0,0,0,0,0,0,0,0
161,0.518796992481203,0.28805188706095775,0.23086424376242054,0.4843961103415119,0.518796992481203,0.5257116409486003,0.518796992481203,0.5203045685279187,0.2898397771638821,0.6,0.2869418248409964,394,5,2.6340194,51.181683,53.8157,0,0,0,0,0,0,0,0,0
162,0.5413533834586466,0.2939121550940488,0.2275547524381455,0.5246580871654792,0.5413533834586466,0.5579702319837446,0.5413533834586466,0.5431472081218274,0.29479176618321457,0.8,0.6712694853274374,394,5,2.629781,50.502003,53.131783,0,0,0,0,0,0,0,0,0
163,0.5213032581453634,0.303977601537167,0.24497020297843514,0.4959664714905366,0.5213032581453634,0.5223946090281135,0.5213032581453634,0.5253807106598984,0.3071835077872028,0.6,0.2869418248409964,394,5,2.6162102,50.27231,52.88852,0,0,0,0,0,0,0,0,0
164,0.5263157894736842,0.2962875913610663,0.22488914037661992,0.507670115029843,0.5263157894736842,0.5379372383416388,0.5263157894736842,0.5304568527918782,0.2997416974330575,0.8,0.737175493807016,394,5,2.6082506,51.105103,53.713352,0,0,0,0,0,0,0,0,0
165,0.5037593984962406,0.2930668748757042,0.22295952259326732,0.4724414719068176,0.5037593984962406,0.48463203463203464,0.5037593984962406,0.5076142131979695,0.2967915318584375,0.6,0.2869418248409964,394,5,2.6111743,51.23715,53.848324,0,0,0,0,0,0,0,0,0
166,0.48621553884711777,0.27042785776788747,0.21143292443605166,0.4545952222959523,0.48621553884711777,0.47872225099388477,0.48621553884711777,0.49238578680203043,0.27560006976736634,0.6,0.4743509876140318,394,5,2.549888,50.904358,53.454247,0,0,0,0,0,0,0,0,0
167,0.5213032581453634,0.29979167319475536,0.21881497089935795,0.49783918836150176,0.5213032581453634,0.5375138283478713,0.5213032581453634,0.5228426395939086,0.3000629454249659,0.4,0.0,394,5,2.589311,50.651253,53.240562,0,0,0,0,0,0,0,0,0
168,0.5388471177944862,0.2874787037240279,0.2354175010313289,0.5044454608730238,0.5388471177944862,0.5434982267659433,0.5388471177944862,0.5431472081218274,0.2904883381191576,0.6,0.39472833517573314,394,5,2.5829484,50.867302,53.45025,0,0,0,0,0,0,0,0,0
169,0.5288220551378446,0.30700857144164356,0.24330438514047084,0.48957115452613376,0.5288220551378446,0.5251094693225853,0.5288220551378446,0.5329949238578681,0.3121439952442225,0.4,0.13715115395349545,394,5,2.646497,50.483635,53.13013,0,0,0,0,0,0,0,0,0
170,0.5288220551378446,0.3024913583482986,0.2336778089680323,0.4926681594859119,0.5288220551378446,0.5293541939272217,0.5288220551378446,0.5329949238578681,0.3071280637447855,0.4,0.13715115395349545,394,5,2.6142297,49.99014,52.60437,0,0,0,0,0,0,0,0,0
171,0.5238095238095238,0.2973496753779105,0.23635864022756742,0.49624306827100995,0.5238095238095238,0.5188003943149626,0.5238095238095238,0.5228426395939086,0.29813726737491153,0.6,0.2869418248409964,394,5,2.6150408,51.203583,53.818623,0,0,0,0,0,0,0,0,0
172,0.5288220551378446,0.28948570632540577,0.214937805198225,0.504620450823276,0.5288220551378446,0.5530488468793804,0.5288220551378446,0.5329949238578681,0.2937217748770237,0.4,0.13715115395349545,394,5,2.6158905,50.206997,52.822887,0,0,0,0,0,0,0,0,0
173,0.5388471177944862,0.3201448923726608,0.2483230474962617,0.5112365071896452,0.5388471177944862,0.5461171023948473,0.5388471177944862,0.5406091370558376,0.322036187311709,0.6,0.2869418248409964,394,5,2.5953813,50.564407,53.15979,0,0,0,0,0,0,0,0,0
174,0.531328320802005,0.30828759408619566,0.24817977353115,0.507327433441276,0.531328320802005,0.5256219623160745,0.531328320802005,0.5329949238578681,0.3101797525828864,0.6,0.2869418248409964,394,5,2.6298242,51.130283,53.76011,0,0,0,0,0,0,0,0,0
175,0.5213032581453634,0.2851421944239794,0.21560435973560138,0.49137214630620185,0.5213032581453634,0.5469661850960551,0.5213032581453634,0.5228426395939086,0.2868073799993216,0.6,0.2869418248409964,394,5,2.630372,50.030827,52.661198,0,0,0,0,0,0,0,0,0
176,0.5012531328320802,0.28414464702587294,0.21603352498661352,0.4860731373889268,0.5012531328320802,0.5428413562485419,0.5012531328320802,0.5050761421319797,0.2867783980717601,0.6,0.2869418248409964,394,5,2.612784,50.240234,52.85302,0,0,0,0,0,0,0,0,0
177,0.5213032581453634,0.2837870593161369,0.220827225155104,0.5006021789703353,0.5213032581453634,0.5299024327425765,0.5213032581453634,0.5253807106598984,0.285995666881605,0.6,0.39472833517573314,394,5,2.5678017,50.95925,53.527054,0,0,0,0,0,0,0,0,0
178,0.5238095238095238,0.3025739021876054,0.238585024267268,0.4995526834668005,0.5238095238095238,0.5220679639968285,0.5238095238095238,0.5253807106598984,0.30493896170782564,0.6,0.2869418248409964,394,5,2.6328876,51.30068,53.933567,0,0,0,0,0,0,0,0,0
179,0.531328320802005,0.2960930888397907,0.23931338675220237,0.49800668951181637,0.531328320802005,0.5249955645447448,0.531328320802005,0.5304568527918782,0.29816346327173465,0.6,0.6712694853274374,394,5,2.6044073,51.663807,54.268215,0,0,0,0,0,0,0,0,0
180,0.5338345864661654,0.3169861417794738,0.2456138347413537,0.5059520974381655,0.5338345864661654,0.5250438598900847,0.5338345864661654,0.5380710659898477,0.32053208647766473,0.8,0.6712694853274374,394,5,2.6318219,50.869717,53.501537,0,0,0,0,0,0,0,0,0
181,0.49373433583959897,0.2771169047770185,0.2129002686330623,0.46382514949764864,0.49373433583959897,0.4812147312946916,0.49373433583959897,0.49746192893401014,0.2814671372158406,0.4,0.13715115395349545,394,5,2.6066697,51.235687,53.842358,0,0,0,0,0,0,0,0,0
182,0.5087719298245614,0.2774215571418532,0.20864628911560093,0.4868914365247968,0.5087719298245614,0.5292288207148889,0.5087719298245614,0.5088607594936709,0.2784837571407876,0.5,1.0678088346049726e-16,395,4,2.6164172,51.549675,54.166092,0,0,0,0,0,0,0,0,0
183,0.5338345864661654,0.2992088531876049,0.22498034265439748,0.5149641685745243,0.5338345864661654,0.5548033450382679,0.5338345864661654,0.5367088607594936,0.30124380790972116,0.75,0.6666666666666666,395,4,2.5963368,50.618225,53.21456,0,0,0,0,0,0,0,0,0
184,0.5112781954887218,0.3119481907166388,0.2391179756118412,0.4770770200414788,0.5112781954887218,0.497132885328989,0.5112781954887218,0.5113924050632911,0.31189839132633534,0.75,0.6666666666666666,395,4,2.588667,50.797478,53.386147,0,0,0,0,0,0,0,0,0
185,0.5338345864661654,0.2942236125570308,0.22371825917012722,0.5130006098330075,0.5338345864661654,0.5505827505827506,0.5338345864661654,0.5341772151898734,0.2944424596511112,0.75,0.6666666666666666,395,4,2.6024735,50.04043,52.642902,0,0,0,0,0,0,0,0,0
186,0.5087719298245614,0.2860305250342755,0.2233195722303862,0.4779134428321554,0.5087719298245614,0.5069767611074374,0.5087719298245614,0.5139240506329114,0.28891072517464456,0.75,0.8571428571428571,395,4,2.574844,50.596905,53.17175,0,0,0,0,0,0,0,0,0
